,L1,YEAR,PR,D,F,DOLLARS,L2,OUTLET,UNITS
4248,0,2009,253,73,965,8408.7,4,0,1589
4249,1,2009,420,430,1450,5491.84,10,0,2983
4250,2,2009,32,34,127,569.67,14,0,157
4251,0,2010,294,68,1057,9985.77,4,0,1793
4252,1,2010,641,507,1629,5546.93,10,0,2812
4253,2,2010,41,25,150,548.38,14,0,169
4254,0,2011,247,97,815,7568.17,4,0,1209
4255,1,2011,609,680,1616,5254.25,10,0,2834
4256,2,2011,28,38,91,366.47,14,0,104
4257,0,2007,5,0,16,55.82,4,0,9
4258,1,2007,10,15,25,50.55,10,0,32
4259,2,2007,1,0,1,11.96,14,0,4
4260,0,2008,109,16,487,2300.49,4,0,405
4261,1,2008,394,654,1144,2521.4,10,0,1682
4262,2,2008,25,0,83,331.12,14,0,107
4263,0,2009,115,49,469,2381.52,4,0,425
4264,1,2009,305,420,1115,2914.07,10,0,1749
4265,2,2009,14,3,65,275.72,14,0,80
4266,0,2010,132,142,630,3628.76,4,0,662
4267,1,2010,305,247,1197,3135.41,10,0,1804
4268,2,2010,19,2,96,320.72,14,0,97
4269,0,2011,117,55,494,2952.15,4,0,489
4270,1,2011,361,413,1184,3009.47,10,0,1659
4271,2,2011,8,0,43,198.36,14,0,49
4272,0,2008,11,0,47,201.71,4,0,34
4273,1,2008,22,15,65,279.42,12,0,111
4274,2,2008,1,0,4,7.96,14,0,4
4275,0,2009,105,39,407,2304.59,4,0,447
4276,1,2009,175,144,454,1097.6,10,0,654
4277,2,2009,19,0,75,323.14,14,0,105
4278,0,2010,147,61,497,3665.75,4,0,672
4279,1,2010,202,207,514,1168.34,10,0,651
4280,2,2010,15,0,84,236.17,14,0,76
4281,0,2011,118,79,427,2684.04,4,0,456
4282,1,2011,240,252,534,1097.9,10,0,735
4283,2,2011,2,0,18,74.25,14,0,20
4284,0,2007,4,1,10,30.46,4,0,5
4285,1,2007,7,5,21,39.5,10,0,26
4286,2,2007,1,0,4,9.47,14,0,3
4287,0,2008,152,104,605,4488.42,4,0,792
4288,1,2008,225,263,691,1645.95,10,0,1148
4289,2,2008,25,16,110,392.91,14,0,120
4290,0,2009,192,104,699,4262.43,4,0,822
4291,1,2009,215,242,886,2212.46,10,0,1348
4292,2,2009,43,20,139,684.33,14,0,205
4293,0,2010,211,68,770,5989.93,4,0,1095
4294,1,2010,319,293,967,2294.74,10,0,1414
4295,2,2010,40,7,165,752.27,14,0,228
4296,0,2011,140,49,635,4829.09,4,0,776
4297,1,2011,357,367,1047,2505.84,10,0,1493
4298,2,2011,16,0,71,302.26,14,0,84
4299,0,2007,0,0,3,21.17,6,0,3
4300,1,2007,5,4,12,11.13,10,0,10
4301,2,2007,1,0,1,8.97,14,0,3
4302,0,2008,104,33,400,1878.7,4,0,346
4303,1,2008,169,212,481,1073.84,10,0,595
4304,2,2008,17,0,46,243.97,14,0,70
4305,0,2009,82,25,311,1538.77,4,0,287
4306,1,2009,232,291,556,1216.62,10,0,778
4307,2,2009,10,12,49,237.79,14,0,71
4308,0,2010,131,62,441,2134.42,4,0,407
4309,1,2010,194,224,521,1107.51,10,0,779
4310,2,2010,16,4,46,176.87,14,0,42
4311,0,2011,94,24,349,1885.69,4,0,288
4312,1,2011,184,252,453,1049.76,10,0,696
4313,2,2011,5,0,18,62.34,14,0,20
4314,0,2007,1,0,12,194.13,4,0,27
4315,1,2007,8,5,27,42.88,10,0,37
4316,2,2007,2,0,4,30.59,14,0,11
4317,0,2008,328,30,1114,10233.22,4,0,1710
4318,1,2008,341,232,1391,4552.99,10,0,2862
4319,2,2008,76,5,215,1034.6,14,0,331
4320,0,2009,249,65,898,6290.82,4,0,1145
4321,1,2009,309,270,1249,4424.91,10,0,2531
4322,2,2009,51,8,165,703.23,14,0,230
4323,0,2010,257,65,849,5471.4,4,0,1056
4324,1,2010,312,163,1314,4027.42,10,0,2474
4325,2,2010,33,0,155,613.02,14,0,195
4326,0,2011,183,10,684,4365.61,4,0,733
4327,1,2011,386,264,1306,4243.72,10,0,2504
4328,2,2011,30,0,87,333.68,14,0,93
4329,1,2009,4,6,22,323.58,10,0,197
4330,2,2009,2,0,6,51.82,14,0,20
4331,0,2007,4,0,19,114.75,4,0,22
4332,1,2007,9,1,23,62.29,10,0,45
4333,2,2007,3,0,7,41.66,14,0,14
4334,0,2008,224,114,1065,9114.0,4,0,1759
4335,1,2008,226,148,1244,5443.6,10,0,3477
4336,2,2008,52,0,209,852.06,14,0,284
4337,0,2009,226,108,841,6909.32,4,0,1383
4338,1,2009,299,197,1306,5139.82,10,0,3043
4339,2,2009,33,0,142,671.13,14,0,216
4340,0,2010,231,146,857,6827.67,4,0,1312
4341,1,2010,326,138,1416,4830.89,10,0,3120
4342,2,2010,28,0,145,551.64,14,0,168
4343,0,2011,160,67,709,4966.51,4,0,832
4344,1,2011,322,70,1407,4708.71,10,0,2675
4345,2,2011,28,0,79,318.99,14,0,87
4346,0,2007,5,10,18,146.21,6,0,30
4347,1,2007,14,8,51,56.87,10,0,47
4348,2,2007,1,0,2,8.37,14,0,3
4349,0,2008,234,219,1035,10976.7,4,0,1977
4350,1,2008,267,241,1205,3654.92,10,0,2171
4351,2,2008,59,86,236,1226.9,14,0,389
4352,0,2009,243,66,913,8823.6,4,0,1651
4353,1,2009,285,152,1188,4406.23,10,0,2278
4354,2,2009,36,4,166,957.25,14,0,297
4355,0,2010,257,110,1028,11447.82,4,0,2017
4356,1,2010,414,344,1503,4876.25,10,0,2824
4357,2,2010,42,17,173,788.11,14,0,261
4358,0,2011,244,173,925,10335.93,4,0,1629
4359,1,2011,447,370,1481,4902.13,10,0,2957
4360,2,2011,28,4,92,397.63,14,0,116
4361,0,2007,5,5,18,442.24,4,0,134
4362,1,2007,8,11,21,100.96,10,0,90
4363,2,2007,0,0,3,26.14,14,0,6
4364,0,2008,195,112,750,14618.81,4,0,3544
4365,1,2008,252,601,1284,7088.83,10,0,4076
4366,2,2008,11,10,84,990.78,14,0,224
4367,0,2009,215,131,800,15862.75,4,0,3601
4368,1,2009,268,723,1279,6710.37,10,0,3901
4369,2,2009,17,6,94,1221.9,14,0,242
4370,0,2010,364,218,1183,20137.46,4,0,5016
4371,1,2010,316,764,1533,6990.32,10,0,4135
4372,2,2010,45,2,133,1250.1,14,0,295
4373,0,2011,418,182,1474,24879.47,4,0,5110
4374,1,2011,380,932,1617,7848.36,10,0,4463
4375,2,2011,41,2,143,1330.35,14,0,300
4376,0,2007,3,0,5,36.6,4,0,22
4377,1,2007,4,4,9,17.54,10,0,13
4378,0,2008,83,98,208,1629.94,4,0,538
4379,1,2008,123,123,541,1567.44,10,0,933
4380,2,2008,14,24,17,101.71,14,0,27
4381,0,2009,82,96,259,2035.33,4,0,568
4382,1,2009,99,64,629,1614.39,10,0,892
4383,2,2009,11,17,18,135.6,14,0,39
4384,0,2010,98,113,328,2066.61,4,0,566
4385,1,2010,125,85,629,1810.36,10,0,947
4386,2,2010,11,8,33,181.8,14,0,47
4387,0,2011,40,37,139,955.18,4,0,215
4388,1,2011,111,79,609,1794.16,10,0,926
4389,2,2011,3,3,10,65.25,14,0,17
4390,0,2007,0,2,2,39.85,6,0,5
4391,1,2007,4,0,12,13.22,8,0,9
4392,2,2007,1,1,4,17.96,14,0,4
4393,0,2008,119,137,435,4944.55,4,0,902
4394,1,2008,156,65,556,1029.95,10,0,654
4395,2,2008,32,23,106,466.06,14,0,157
4396,0,2009,130,138,498,3495.56,4,0,785
4397,1,2009,134,83,495,1043.41,10,0,560
4398,2,2009,20,6,69,403.95,14,0,122
4399,0,2010,157,147,596,4457.8,4,0,879
4400,1,2010,141,53,535,1008.53,10,0,614
4401,2,2010,14,3,46,224.67,14,0,68
4402,0,2011,126,83,486,3550.9,4,0,661
4403,1,2011,133,48,512,1030.57,10,0,605
4404,2,2011,8,2,33,119.98,14,0,37
4405,0,2007,4,6,19,412.27,4,0,117
4406,1,2007,8,6,38,219.24,10,0,154
4407,2,2007,0,0,3,23.75,14,0,5
4408,0,2008,145,65,715,11707.69,4,0,2769
4409,1,2008,177,129,1259,7716.94,10,0,4898
4410,2,2008,13,4,98,1028.13,14,0,206
4411,0,2009,173,126,748,11756.03,4,0,2675
4412,1,2009,218,117,1479,7700.69,10,0,4333
4413,2,2009,15,4,83,938.54,14,0,208
4414,0,2010,355,235,1208,16250.07,4,0,3977
4415,1,2010,266,163,1459,7668.34,10,0,4371
4416,2,2010,29,4,133,1133.49,14,0,253
4417,0,2011,402,145,1441,21200.33,4,0,4155
4418,1,2011,255,176,1598,9027.28,10,0,5101
4419,2,2011,40,15,166,1400.06,14,0,300
4420,0,2007,3,3,15,276.24,4,0,84
4421,1,2007,9,2,30,155.61,12,0,104
4422,2,2007,0,0,3,21.36,14,0,4
4423,0,2008,138,48,647,8855.14,4,0,2203
4424,1,2008,187,147,1184,6938.17,10,0,4015
4425,2,2008,9,0,87,782.81,14,0,175
4426,0,2009,181,39,671,9130.13,4,0,2152
4427,1,2009,220,136,1465,7412.78,10,0,3794
4428,2,2009,13,2,85,734.47,14,0,161
4429,0,2010,303,45,1115,12084.01,4,0,2996
4430,1,2010,218,151,1339,6048.18,10,0,3358
4431,2,2010,26,0,112,638.21,14,0,164
4432,0,2011,307,17,1339,15335.79,4,0,3196
4433,1,2011,254,174,1513,6912.39,10,0,3662
4434,2,2011,21,0,124,749.15,14,0,183
4435,0,2007,5,0,16,54.42,4,0,13
4436,1,2007,8,8,21,49.97,10,0,36
4437,2,2007,2,0,4,11.96,14,0,4
4438,0,2008,177,54,782,6375.05,4,0,1331
4439,1,2008,269,376,1076,2535.54,10,0,1862
4440,2,2008,44,0,154,557.53,14,0,205
4441,0,2007,4,0,17,160.5,4,0,44
4442,1,2007,7,10,30,140.52,10,0,92
4443,2,2007,0,0,1,7.17,14,0,3
4444,0,2008,140,30,697,7358.3,4,0,1634
4445,1,2008,283,522,1452,8331.28,10,0,4502
4446,2,2008,11,0,77,630.31,14,0,115
4447,0,2009,168,55,783,8614.79,4,0,1891
4448,1,2009,250,191,1406,7245.81,10,0,3839
4449,2,2009,11,0,73,546.47,14,0,116
4450,0,2010,298,34,1163,11125.28,4,0,2465
4451,1,2010,224,306,1416,7717.44,10,0,4269
4452,2,2010,20,1,120,891.11,14,0,185
4453,0,2011,286,26,1412,14378.83,4,0,2568
4454,1,2011,260,250,1534,8102.63,10,0,4031
4455,2,2011,33,0,159,1129.74,14,0,233
4456,1,2007,9,2,23,44.27,10,0,35
4457,2,2007,1,0,1,8.97,14,0,3
4458,0,2008,18,0,96,778.8,6,0,156
4459,1,2008,209,139,873,2106.51,10,0,1226
4460,2,2008,7,4,13,37.78,14,0,11
4461,0,2009,1,0,4,14.98,6,0,2
4462,1,2009,231,115,839,2362.13,10,0,1267
4463,2,2009,7,22,24,69.94,14,0,18
4464,0,2010,83,3,334,1723.02,4,0,299
4465,1,2010,256,50,933,2601.21,10,0,1330
4466,2,2010,11,8,57,142.44,14,0,43
4467,0,2011,90,51,393,2583.15,4,0,381
4468,1,2011,286,82,967,2748.27,10,0,1357
4469,2,2011,7,2,44,201.2,14,0,50
4470,0,2007,4,1,21,339.45,4,0,83
4471,1,2007,14,2,32,328.85,12,0,229
4472,2,2007,0,0,3,53.53,14,0,7
4473,0,2008,140,65,1033,16604.75,4,0,3074
4474,1,2008,185,169,1521,19111.71,10,0,10052
4475,2,2008,9,2,141,3350.42,14,0,566
4476,0,2009,184,44,1122,17749.72,4,0,3215
4477,1,2009,341,344,1667,21909.14,10,0,9629
4478,2,2009,15,1,166,3078.16,14,0,536
4479,0,2010,332,15,1393,18189.57,4,0,3284
4480,1,2010,322,434,1771,19178.65,10,0,9000
4481,2,2010,39,0,198,2445.99,14,0,456
4482,0,2011,364,5,1770,24780.45,4,0,3697
4483,1,2011,302,301,2055,23525.13,10,0,10654
4484,2,2011,49,0,283,3081.87,14,0,576
4485,0,2007,2,0,12,75.5,4,0,25
4486,1,2007,8,14,32,164.73,10,0,106
4487,2,2007,0,0,2,11.38,14,0,2
4488,0,2008,131,20,667,6842.77,4,0,1407
4489,1,2008,171,528,1222,8285.57,10,0,5034
4490,2,2008,12,4,120,1308.64,14,0,224
4491,0,2009,166,62,811,9019.55,4,0,1732
4492,1,2009,239,817,1329,8675.46,10,0,5140
4493,2,2009,16,3,119,1140.11,14,0,188
4494,0,2010,275,109,1100,11113.23,4,0,2340
4495,1,2010,300,979,1590,8878.24,10,0,5342
4496,2,2010,27,0,154,1523.34,14,0,257
4497,0,2011,308,88,1310,12930.35,4,0,2220
4498,1,2011,286,669,1360,8327.65,10,0,4760
4499,2,2011,45,1,206,1754.83,14,0,320
4500,0,2007,3,1,13,162.38,6,0,57
4501,1,2007,5,3,20,61.52,8,0,55
4502,2,2007,0,0,2,16.58,14,0,2
4503,0,2008,120,62,601,6568.73,4,0,1434
4504,1,2008,155,196,1191,5895.84,10,0,3695
4505,2,2008,7,1,68,735.16,14,0,136
4506,0,2009,151,16,692,7934.35,4,0,1608
4507,1,2009,181,302,1149,5599.84,10,0,3071
4508,2,2009,14,0,66,604.22,14,0,128
4509,0,2010,271,19,1069,8868.77,4,0,1840
4510,1,2010,219,278,1242,5485.73,10,0,3291
4511,2,2010,26,0,118,1015.2,14,0,215
4512,0,2011,268,35,1233,10621.57,4,0,2106
4513,1,2011,243,199,1354,5474.7,10,0,3207
4514,2,2011,38,0,140,1179.81,14,0,242
4515,0,2007,4,1,17,249.63,4,0,76
4516,1,2007,6,3,23,75.29,10,0,56
4517,2,2007,0,0,1,4.78,14,0,2
4518,0,2008,136,39,637,8601.98,4,0,2003
4519,1,2008,168,231,1208,5763.0,10,0,3638
4520,2,2008,17,4,83,695.7,14,0,150
4521,0,2009,173,27,712,9563.3,4,0,2186
4522,1,2009,182,180,1107,5598.22,10,0,3056
4523,2,2009,13,0,71,549.02,14,0,108
4524,0,2010,276,26,1000,9991.48,4,0,2420
4525,1,2010,223,308,1323,6220.61,10,0,3579
4526,2,2010,22,0,111,969.35,14,0,225
4527,0,2011,334,24,1262,13987.6,4,0,2642
4528,1,2011,258,253,1326,6166.92,10,0,3409
4529,2,2011,35,0,165,1310.04,14,0,279
4530,0,2008,110,8,537,2850.49,4,0,505
4531,1,2008,190,99,767,1720.33,10,0,1145
4532,2,2008,16,0,58,212.69,14,0,57
4533,0,2009,144,24,546,3138.58,4,0,560
4534,1,2009,188,112,715,1741.86,10,0,1251
4535,2,2009,16,2,62,215.25,14,0,66
4536,0,2010,163,44,572,3471.19,4,0,642
4537,1,2010,193,204,775,1870.76,10,0,1349
4538,2,2010,15,0,72,231.14,14,0,74
4539,0,2011,126,31,502,3270.14,4,0,509
4540,1,2011,202,164,679,1765.0,10,0,1439
4541,2,2011,26,1,63,230.02,14,0,73
4542,0,2007,7,0,28,245.2,4,0,57
4543,1,2007,10,3,40,114.88,10,0,93
4544,2,2007,1,0,4,29.6,14,0,10
4545,0,2008,324,105,1686,14906.71,4,0,3045
4546,1,2008,321,134,1528,7211.07,10,0,4738
4547,2,2008,46,4,213,1049.08,14,0,343
4548,0,2009,302,110,1426,13602.57,4,0,2715
4549,1,2009,296,98,1598,7154.81,10,0,4335
4550,2,2009,47,1,198,1050.29,14,0,304
4551,0,2010,293,135,1442,13970.81,4,0,2727
4552,1,2010,352,148,1689,6470.02,10,0,3623
4553,2,2010,57,2,248,1179.79,14,0,336
4554,0,2011,357,149,1264,13233.31,4,0,2369
4555,1,2011,403,238,1560,6590.51,10,0,3788
4556,2,2011,42,0,165,1076.48,14,0,313
4557,0,2007,4,0,17,109.29,4,0,25
4558,1,2007,13,6,45,136.96,10,0,70
4559,2,2007,3,0,5,17.94,14,0,6
4560,0,2008,246,19,1070,7259.69,4,0,1338
4561,1,2008,352,203,1691,6107.05,10,0,3254
4562,2,2008,33,19,131,633.67,14,0,209
4563,0,2009,235,151,878,6086.68,4,0,1061
4564,1,2009,431,303,1694,6591.23,10,0,3200
4565,2,2009,21,5,90,447.01,14,0,141
4566,0,2010,216,79,874,6496.34,4,0,1147
4567,1,2010,438,324,1737,6678.25,10,0,3303
4568,2,2010,30,0,113,414.09,14,0,127
4569,0,2011,202,38,811,6585.3,4,0,1094
4570,1,2011,525,372,1725,6419.55,10,0,3250
4571,2,2011,20,1,70,219.81,14,0,65
4572,0,2007,4,2,20,552.11,4,0,163
4573,1,2007,9,10,33,382.22,10,0,289
4574,2,2007,0,0,2,36.53,14,0,7
4575,0,2008,207,66,907,16492.31,4,0,3903
4576,1,2008,398,1054,1839,20800.5,10,0,12614
4577,2,2008,12,4,126,1660.52,14,0,320
4578,0,2009,242,89,942,16005.01,4,0,3489
4579,1,2009,287,606,1606,16003.8,10,0,8361
4580,2,2009,14,6,113,1319.1,14,0,283
4581,0,2010,396,96,1408,18851.53,4,0,4477
4582,1,2010,323,308,1861,16672.54,10,0,9064
4583,2,2010,37,4,187,1796.62,14,0,393
4584,0,2011,428,85,1660,19832.75,4,0,3880
4585,1,2011,367,584,1846,14051.54,10,0,8313
4586,2,2011,42,0,189,1784.94,14,0,349
4587,0,2007,1,0,16,209.5,4,0,67
4588,1,2007,11,1,38,96.29,10,0,67
4589,0,2008,150,19,599,6960.01,4,0,1649
4590,1,2008,197,226,1105,5605.56,10,0,3300
4591,2,2008,10,1,68,499.66,14,0,98
4592,0,2009,192,3,667,7501.37,4,0,1725
4593,1,2009,187,269,1107,5176.57,10,0,2834
4594,2,2009,12,0,67,549.42,14,0,112
4595,0,2010,231,21,861,8267.16,4,0,2084
4596,1,2010,215,231,1193,5260.32,10,0,2931
4597,2,2010,29,0,90,740.47,14,0,173
4598,0,2011,265,21,1058,10712.24,4,0,2189
4599,1,2011,214,225,1370,5936.21,10,0,3284
4600,2,2011,31,0,140,986.18,14,0,212
4601,0,2007,4,0,12,53.43,4,0,14
4602,1,2007,10,7,23,52.31,10,0,39
4603,2,2007,1,0,1,26.91,14,0,9
4604,0,2008,193,19,820,6152.76,4,0,1056
4605,1,2008,333,435,1256,4643.23,10,0,2920
4606,2,2008,31,2,141,767.51,14,0,227
4607,0,2009,255,101,940,6460.41,4,0,1103
4608,1,2009,297,449,1406,6182.88,10,0,3701
4609,2,2009,49,6,214,1080.95,14,0,320
4610,0,2010,12,6,46,222.84,4,0,36
4611,1,2010,16,19,60,170.63,10,0,113
4612,2,2010,0,0,12,79.52,14,0,18
4613,1,2009,0,0,2,2.38,8,0,2
4614,1,2010,0,0,2,3.57,8,0,3
4615,2,2010,0,0,2,13.97,14,0,3
4616,2,2008,0,0,9,120.85,14,0,47
4617,0,2007,4,0,12,126.92,4,0,38
4618,1,2007,3,0,28,103.31,10,0,79
4619,2,2007,0,0,2,8.71,14,0,3
4620,0,2008,72,20,301,3840.22,4,0,750
4621,1,2008,275,219,1246,5598.83,10,0,3149
4622,2,2008,1,0,41,171.49,14,0,50
4623,0,2009,20,12,38,321.13,4,0,67
4624,1,2009,41,53,159,757.31,12,0,445
4625,2,2009,4,0,21,83.32,14,0,30
4626,0,2007,4,0,13,187.27,4,0,56
4627,1,2007,9,1,23,96.93,8,0,61
4628,2,2007,0,0,4,15.32,14,0,4
4629,0,2008,88,20,491,7259.39,4,0,1449
4630,1,2008,378,525,1698,8465.92,10,0,6017
4631,2,2008,15,0,162,1062.23,14,0,333
4632,0,2009,22,1,93,1175.07,4,0,213
4633,1,2009,35,55,166,985.47,10,0,602
4634,2,2009,3,0,29,192.87,14,0,58
4635,0,2007,2,0,14,60.2,4,0,10
4636,1,2007,4,2,19,43.74,10,0,35
4637,2,2007,0,0,1,17.98,14,0,2
4638,0,2008,96,28,398,2540.84,4,0,520
4639,1,2008,172,198,900,3408.4,10,0,1978
4640,2,2008,5,1,59,494.2,14,0,83
4641,0,2009,104,14,475,2874.62,4,0,535
4642,1,2009,171,138,1044,3589.34,10,0,2105
4643,2,2009,9,0,53,455.14,14,0,68
4644,0,2010,157,16,656,3774.84,4,0,752
4645,1,2010,188,138,1132,3543.57,10,0,2064
4646,2,2010,12,0,86,538.48,14,0,112
4647,0,2011,155,0,633,4245.76,4,0,717
4648,1,2011,203,193,1265,4066.44,10,0,2179
4649,2,2011,14,0,95,605.35,14,0,107
4650,0,2007,2,2,15,194.75,4,0,64
4651,1,2007,7,5,30,127.75,10,0,101
4652,2,2007,0,0,3,37.94,14,0,6
4653,0,2008,154,62,683,10701.36,4,0,2346
4654,1,2008,170,304,1343,6211.58,10,0,4444
4655,2,2008,7,1,86,845.04,14,0,208
4656,0,2009,186,58,768,11152.22,4,0,2279
4657,1,2009,269,414,1632,6545.9,10,0,4230
4658,2,2009,17,2,121,1309.57,14,0,283
4659,0,2010,289,49,1043,11457.67,4,0,2663
4660,1,2010,251,214,1628,5929.29,10,0,3956
4661,2,2010,34,0,161,1324.34,14,0,303
4662,0,2011,275,15,1064,10562.44,4,0,1931
4663,1,2011,293,471,1471,4949.35,10,0,3156
4664,2,2011,35,0,173,1274.47,14,0,267
4665,0,2007,4,0,11,94.87,4,0,36
4666,1,2007,4,9,21,102.35,10,0,77
4667,2,2007,0,0,3,21.22,14,0,6
4668,0,2008,78,54,366,8510.15,4,0,1599
4669,1,2008,277,179,1227,7329.01,10,0,3907
4670,2,2008,11,0,96,439.35,14,0,143
4671,0,2009,15,0,66,895.27,4,0,163
4672,1,2009,28,19,122,649.71,10,0,397
4673,2,2009,5,0,16,82.29,14,0,29
4674,0,2007,4,0,12,201.84,4,0,61
4675,1,2007,4,2,21,65.25,10,0,39
4676,2,2007,0,0,2,6.91,14,0,3
4677,0,2008,95,19,426,8528.36,4,0,1595
4678,1,2008,281,119,1245,6108.43,10,0,3354
4679,2,2008,7,0,59,221.97,14,0,70
4680,0,2009,26,0,77,1113.24,4,0,196
4681,1,2009,32,26,162,736.72,10,0,484
4682,2,2009,0,0,17,65.12,14,0,18
4683,0,2007,3,0,13,50.02,4,0,9
4684,1,2007,7,15,22,30.99,10,0,31
4685,2,2007,3,0,5,20.93,14,0,7
4686,0,2008,142,17,608,3859.82,4,0,741
4687,1,2008,247,411,855,1953.78,10,0,1329
4688,2,2008,27,0,111,481.77,14,0,152
4689,0,2009,152,38,627,4061.21,4,0,747
4690,1,2009,288,494,959,2399.38,10,0,1547
4691,2,2009,28,3,95,443.75,14,0,135
4692,0,2010,199,76,787,5770.5,4,0,1091
4693,1,2010,304,466,1142,2678.02,10,0,1668
4694,2,2010,22,0,102,415.02,14,0,134
4695,0,2011,140,42,611,4186.07,4,0,695
4696,1,2011,318,503,1095,2767.99,10,0,1827
4697,2,2011,17,2,64,231.31,14,0,78
4698,1,2008,6,8,6,19.98,12,0,12
4699,2,2008,0,0,1,2.49,14,0,1
4700,1,2009,0,0,14,23.77,11,0,30
4701,1,2010,3,0,21,32.93,10,0,43
4702,2,2010,0,0,1,4.63,14,0,1
4703,1,2011,1,0,9,18.69,10,0,22
4704,2,2011,0,0,3,11.37,14,0,3
4705,2,2008,0,0,2,8.93,14,0,3
4706,2,2009,0,0,2,6.38,14,0,2
4707,0,2007,0,0,12,156.34,4,0,26
4708,1,2007,2,1,18,127.26,8,0,84
4709,2,2007,0,0,3,71.86,14,0,14
4710,0,2008,97,0,937,10947.73,4,0,1687
4711,1,2008,182,145,1339,11945.83,10,0,7301
4712,2,2008,4,0,257,4107.14,14,0,716
4713,0,2009,115,18,954,13784.25,4,0,2099
4714,1,2009,160,235,1663,16638.22,10,0,8554
4715,2,2009,0,0,228,4054.37,14,0,673
4716,0,2010,159,63,950,14646.58,4,0,2168
4717,1,2010,189,191,2296,19335.82,10,0,9387
4718,2,2010,2,2,245,4896.06,14,0,804
4719,0,2011,111,6,889,14271.4,4,0,1829
4720,1,2011,184,142,2167,18194.62,10,0,8578
4721,2,2011,23,0,227,3829.96,14,0,601
4722,0,2007,3,0,16,126.4,4,0,28
4723,1,2007,8,11,28,123.99,10,0,103
4724,2,2007,0,0,2,35.14,14,0,6
4725,0,2008,175,21,661,6832.87,4,0,1434
4726,1,2008,165,344,1050,6037.4,10,0,4092
4727,2,2008,4,0,60,475.5,14,0,141
4728,0,2009,184,55,757,9267.36,4,0,1855
4729,1,2009,227,295,1082,5424.39,10,0,3473
4730,2,2009,6,0,62,601.4,14,0,153
4731,0,2010,267,71,887,10690.33,4,0,2239
4732,1,2010,274,386,1158,5274.6,10,0,3185
4733,2,2010,16,3,84,699.34,14,0,160
4734,0,2011,212,58,806,10921.97,4,0,1943
4735,1,2011,160,146,916,3709.31,10,0,2097
4736,2,2011,7,0,56,353.9,14,0,100
4737,0,2007,4,2,16,387.49,4,0,114
4738,1,2007,4,3,17,65.89,10,0,55
4739,2,2007,2,0,2,19.77,14,0,5
4740,0,2008,154,63,643,10297.84,4,0,2461
4741,1,2008,162,214,968,4907.04,10,0,3245
4742,2,2008,10,6,103,1198.01,14,0,250
4743,0,2009,212,120,788,13478.09,4,0,2937
4744,1,2009,195,259,1104,5400.07,10,0,3555
4745,2,2009,17,0,115,1326.72,14,0,280
4746,0,2010,338,146,1230,16939.34,4,0,3923
4747,1,2010,232,232,1150,5519.03,10,0,3361
4748,2,2010,32,0,149,1281.33,14,0,308
4749,0,2011,316,154,1289,17506.56,4,0,3317
4750,1,2011,231,298,1038,5997.68,10,0,3537
4751,2,2011,27,0,171,1535.96,14,0,342
4752,0,2007,14,0,33,558.58,4,0,182
4753,1,2007,12,9,68,621.11,10,0,398
4754,2,2007,2,0,10,184.8,14,0,104
4755,0,2008,495,4,2047,45019.29,4,0,10131
4756,1,2008,450,561,2628,31306.59,10,0,20123
4757,2,2008,106,1,450,9463.21,14,0,3045
4758,0,2009,544,60,1804,43983.64,4,0,9246
4759,1,2009,473,565,2490,33049.32,10,0,18411
4760,2,2009,102,0,452,9123.57,14,0,2581
4761,0,2010,490,119,2067,52064.64,4,0,11282
4762,1,2010,535,518,2804,37466.19,10,0,22007
4763,2,2010,103,9,473,8826.12,14,0,2658
4764,0,2011,553,51,2040,50865.97,4,0,9192
4765,1,2011,502,252,2901,36092.32,10,0,21317
4766,2,2011,108,2,476,6698.92,14,0,1827
4767,0,2007,3,3,18,184.1,4,0,51
4768,1,2007,6,1,31,236.28,10,0,177
4769,2,2007,0,0,3,44.54,14,0,6
4770,0,2008,165,53,770,9730.33,4,0,2082
4771,1,2008,180,81,1448,11404.62,10,0,7285
4772,2,2008,13,2,99,1008.44,14,0,182
4773,0,2009,207,56,899,12684.83,4,0,2584
4774,1,2009,185,135,1525,11742.87,10,0,7172
4775,2,2009,16,6,94,1037.37,14,0,187
4776,0,2010,379,96,1318,16922.14,4,0,3645
4777,1,2010,235,134,1425,10680.18,10,0,5906
4778,2,2010,29,3,161,1295.28,14,0,288
4779,0,2011,367,92,1497,19418.92,4,0,3445
4780,1,2011,258,193,1490,11665.6,10,0,5892
4781,2,2011,39,3,169,1377.46,14,0,302
4782,0,2007,4,0,19,175.76,4,0,37
4783,1,2007,16,12,46,153.68,10,0,118
4784,2,2007,2,0,5,56.33,14,0,17
4785,0,2008,228,59,999,15033.96,4,0,2785
4786,1,2008,369,443,1339,5623.2,10,0,3875
4787,2,2008,55,58,235,1834.91,14,0,614
4788,0,2009,254,160,870,10144.39,4,0,1831
4789,1,2009,392,614,1444,5784.54,10,0,3524
4790,2,2009,55,74,182,1268.17,14,0,387
4791,0,2010,280,149,935,12229.5,4,0,2141
4792,1,2010,479,719,1734,5341.5,10,0,3485
4793,2,2010,51,31,181,1154.17,14,0,363
4794,0,2011,249,255,887,10365.79,4,0,1640
4795,1,2011,471,693,1481,6122.69,10,0,3879
4796,2,2011,27,20,104,607.93,14,0,181
4797,0,2007,0,0,18,207.41,4,0,29
4798,1,2007,0,2,32,529.3,10,0,402
4799,2,2007,0,0,7,104.0,14,0,20
